"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-17","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-18","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-19","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-24","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-25","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-26","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-27","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-28","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-29","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-30","0.95",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-31","0.02",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-01","0.04",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-02","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-03","0.08",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-04","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-05","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-06","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-07","0.07",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-08","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-09","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-10","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-11","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-12","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-13","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-15","0.02",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-16","1.31",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-17","1.73",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-18","0.14",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-19","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-20","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-21","1.74",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-22","0.02",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-23","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-24","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-25","0.30",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-26","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-27","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-28","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-29","0.12",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-30","0.05",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-08-31","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-01","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-02","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-03","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-04","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-05","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-06","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-07","0.89",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-08","1.77",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-09","0.42",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-10","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-11","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-12","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-13","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-14","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-15","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-16","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-17","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-18","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-19","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-20","0.03",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-21","0.04",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-22","0.02",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-23","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-24","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-25","0.33",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-26","0.10",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-27","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-28","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-29","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-09-30","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-01","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-02","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-03","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-04","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-09","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-10","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-11","0.10",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-12","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-13","0.18",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-14","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-15","0.11",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-16","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-17","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-18","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-19","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-20","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-21","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-22","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-23","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-24","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-25","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-26","0.17",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-27","0.20",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-28","0.03",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-29","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-30","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-10-31","0.60",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-11-01","0.52",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-11-02","0.65",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-11-06","0.16",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-11-07","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-11-08","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-01","0.00",",,7,0800","0.0",",,7,0800","4.0",",,7,0800","-3",",,7","-15",",,7","-9",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-02","0.00",",,7,0800","0.0",",,7,0800","4.0",",,7,0800","8",",,7","-14",",,7","7",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-03","0.00","T,,7,0800","0.0","T,,7,0800","4.0",",,7,0800","19",",,7","0",",,7","0",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-04","0.00","T,,7,0800","0.0","T,,7,0800","4.0",",,7,0800","8",",,7","-4",",,7","6",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-05","0.00",",,7,0800","0.0",",,7,0800","4.0",",,7,0800","8",",,7","-4",",,7","-4",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-06","0.00",",,7,0800","0.0",",,7,0800","4.0",",,7,0800","12",",,7","-6",",,7","4",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-07","0.00",",,7,0800","0.0",",,7,0800","4.0",",,7,0800","33",",,7","4",",,7","32",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-08","0.13",",,7,0800","0.0","T,,7,0800","4.0",",,7,0800","33",",,7","28",",,7","28",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-09","0.00",",,7,0800","0.0",",,7,0800","3.0",",,7,0800","32",",,7","27",",,7","32",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-10","0.00",",,7,0800","0.0",",,7,0800","2.0",",,7,0800","54",",,7","32",",,7","54",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-11","0.11",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","59",",,7","17",",,7","17",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-12","0.16",",,7,0800","0.0","T,,7,0800","0.0","T,,7,0800","23",",,7","14",",,7","15",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-13","0.00","T,,7,0800","0.0","T,,7,0800","0.0",",,7,0800","20",",,7","7",",,7","7",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-14","0.00",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","24",",,7","2",",,7","17",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-15","0.14",",,7,0800","3.3",",,7,0800","3.0",",,7,0800","25",",,7","-1",",,7","-1",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-16","0.00","T,,7,0800","0.0","T,,7,0800","3.0",",,7,0800","7",",,7","-5",",,7","3",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-17","0.00","T,,7,0800","0.2",",,7,0800","3.0",",,7,0800","17",",,7","-2",",,7","14",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-18","0.00",",,7,0800","0.0",",,7,0800","3.0",",,7,0800","32",",,7","12",",,7","22",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-19","0.00",",,7,0800","0.0",",,7,0800","2.0",",,7,0800","39",",,7","20",",,7","32",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-20","0.00",",,7,0800","0.0",",,7,0800","1.0",",,7,0800","41",",,7","28",",,7","38",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-21","0.00",",,7,0800","0.0",",,7,0800","0.0","T,,7,0800","51",",,7","37",",,7","48",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-22","0.47",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","55",",,7","36",",,7","37",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-23","0.08",",,7,0800","0.0","T,,7,0800","0.0",",,7,0800","37",",,7","28",",,7","28",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-24","0.01",",,7,0800","0.0","T,,7,0800","0.0",",,7,0800","29",",,7","22",",,7","24",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-25","0.00","T,,7,0800","0.0","T,,7,0800","0.0",",,7,0800","49",",,7","23",",,7","38",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-26","0.00",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","53",",,7","30",",,7","46",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-27","0.00",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","53",",,7","28",",,7","28",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-28","0.00",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","51",",,7","26",",,7","29",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-29","0.00","T,,7,0800","0.0","T,,7,0800","0.0","T,,7,0800","30",",,7","19",",,7","19",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-30","0.00","T,,7,0800","0.0","T,,7,0800","0.0",",,7,0800","33",",,7","13",",,7","29",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-01-31","0.00",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","46",",,7","29",",,7","34",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-01","0.00",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","36",",,7","11",",,7","11",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-02","0.00",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","23",",,7","5",",,7","22",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-03","0.00",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","40",",,7","22",",,7","36",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-04","0.04",",,7,0800","0.7",",,7,0800","1.0",",,7,0800","36",",,7","6",",,7","6",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-05","0.01",",,7,0800","0.2",",,7,0800","1.0",",,7,0800","20",",,7","-7",",,7","15",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-06","0.11",",,7,0800","1.1",",,7,0800","2.0",",,7,0800","17",",,7","5",",,7","15",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-07","0.00",",,7,0800","0.0",",,7,0800","2.0",",,7,0800","22",",,7","9",",,7","9",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-08","0.00",",,7,0800","0.0",",,7,0800","2.0",",,7,0800","30",",,7","5",",,7","30",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-09","0.00",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","48",",,7","27",",,7","27",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-10","0.00","T,,7,0800","0.0","T,,7,0800","0.0","T,,7,0800","27",",,7","20",",,7","24",",,7,2400",,,,,,,"    1",",,7","    1",",,7",,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-11","0.08",",,7,0800","0.0","T,,7,0800","0.0","T,,7,0800","25",",,7","14",",,7","14",",,7,2400",,,"    1",",,7",,,"    1",",,7","    1",",,7",,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-12","0.00",",,7,0800","0.0",",,7,0800","0.0","T,,7,0800","31",",,7","10",",,7","19",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-13","0.00",",,7,0800","0.0",",,7,0800","0.0","T,,7,0800","42",",,7","18",",,7","31",",,7,2400",,,,,,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-14","0.00",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","51",",,7","30",",,7","51",",,7,2400",,,"    1",",,7",,,,,,,,
"USC00118740","CHAMPAIGN 3 S, IL US","40.084","-88.2404","219.8","2018-02-15","0.06",",,7,0800","0.0",",,7,0800","0.0",",,7,0800","62",",,7","41",",,7","41",",,7,2400",,,"    1",",,7",,,,,,,,
